transaction_id,zone,section,category,price,stock_level,units_sold,promotion,date
1338,Kids,Clothing,Outerwear,120.04,92,7,Yes,2025-07-27
1339,Men,Accessories,Footwear,118.39,96,17,Yes,2025-02-16
1340,Women,Perfume,Perfume,79.18,183,14,No,2025-06-06
1341,Men,Clothing,Outerwear,66.41,150,4,No,2025-06-12
1342,Kids,Accessories,Accessories,12.81,122,27,No,2025-11-12
1343,Women,Clothing,Outerwear,68.68,140,4,No,2025-10-26
1344,Kids,Clothing,Outerwear,115.43,128,11,No,2025-03-25
1345,Men,Clothing,Outerwear,150.09,110,8,No,2025-12-05
1346,Kids,Accessories,Footwear,83.16,114,13,Yes,2025-07-25
1347,Kids,Accessories,Footwear,80.25,131,9,Yes,2025-03-11
1348,Women,Accessories,Accessories,29.19,198,27,No,2025-09-14
1349,Women,Clothing,Dresses,38.38,67,15,No,2025-04-17
1350,Women,Perfume,Perfume,20.05,109,6,Yes,2025-11-22
1351,Men,Clothing,Dresses,42.52,47,12,Yes,2025-04-22
1352,Men,Sportswear,Sportswear,65.48,139,23,No,2025-10-08
1353,Men,Accessories,Footwear,99.61,95,13,No,2025-09-12
1354,Women,Clothing,Dresses,74.9,108,22,No,2025-04-26
1355,Kids,Accessories,Footwear,91.95,62,11,No,2025-10-15
1356,Women,Perfume,Perfume,70.42,32,19,No,2025-01-29
1357,Women,Clothing,Outerwear,98.93,182,8,No,2025-04-11
1358,Kids,Accessories,Accessories,23.12,157,11,No,2025-08-16
1359,Men,Sportswear,Sportswear,25.72,59,11,No,2025-07-30
1360,Women,Accessories,Accessories,10.73,20,36,No,2025-02-02
1361,Women,Perfume,Perfume,76.04,47,10,No,2025-11-09
1362,Kids,Accessories,Accessories,11.13,43,14,No,2025-11-29
1363,Kids,Accessories,Accessories,13.21,111,37,No,2025-02-13
1364,Kids,Clothing,Dresses,43.39,134,22,No,2025-02-25
1365,Kids,Clothing,Tops,26.41,116,16,No,2025-04-17
1366,Kids,Accessories,Footwear,74.3,186,11,No,2025-09-02
1367,Kids,Accessories,Footwear,124.97,80,16,No,2025-01-25
1368,Women,Perfume,Perfume,32.37,185,19,No,2025-08-17
1369,Women,Accessories,Footwear,74.48,124,7,No,2025-06-12
1370,Kids,Accessories,Footwear,113.87,147,23,No,2025-05-26
1371,Kids,Clothing,Bottoms,34.73,61,13,Yes,2025-03-01
1372,Kids,Clothing,Outerwear,110.53,131,8,Yes,2025-12-27
1373,Kids,Clothing,Tops,17.49,99,19,Yes,2025-07-04
1374,Women,Accessories,Footwear,71.12,146,13,Yes,2025-09-21
1375,Kids,Clothing,Outerwear,99.45,164,3,No,2025-08-09
1376,Women,Accessories,Footwear,74.98,153,10,No,2025-01-17
1377,Kids,Clothing,Outerwear,158.72,163,12,No,2025-04-11
1378,Women,Clothing,Outerwear,93.03,182,5,No,2025-02-04
1379,Kids,Clothing,Dresses,59.43,162,24,No,2025-04-07
1380,Kids,Clothing,Tops,49.15,146,21,Yes,2025-12-15
1381,Men,Perfume,Perfume,43.69,66,20,No,2025-02-07
1382,Kids,Clothing,Tops,17.22,20,26,Yes,2025-01-26
1383,Kids,Clothing,Tops,43.96,121,10,No,2025-12-17
1384,Women,Perfume,Perfume,76.42,55,7,No,2025-06-04
1385,Men,Perfume,Perfume,25.7,161,8,No,2025-04-19
1386,Kids,Accessories,Accessories,13.66,146,22,No,2025-07-26
1387,Kids,Accessories,Footwear,98.3,188,21,Yes,2025-08-24
1388,Men,Accessories,Footwear,105.6,74,23,Yes,2025-06-13
1389,Kids,Clothing,Dresses,66.18,57,7,No,2025-07-27
1390,Women,Perfume,Perfume,69.89,190,11,No,2025-01-24
1391,Kids,Accessories,Footwear,93.85,152,23,No,2025-08-10
1392,Kids,Clothing,Dresses,31.14,141,15,No,2025-02-18
1393,Men,Clothing,Outerwear,62.2,96,7,Yes,2025-08-09
1394,Kids,Clothing,Tops,24.89,83,19,No,2025-12-15
1395,Kids,Clothing,Dresses,69.59,114,13,No,2025-05-29
1396,Kids,Accessories,Footwear,50.51,150,20,Yes,2025-12-09
1397,Men,Accessories,Footwear,106.19,125,15,Yes,2025-06-03
1398,Men,Perfume,Perfume,41.82,67,24,Yes,2025-03-29
1399,Kids,Clothing,Dresses,80.36,23,21,No,2025-06-12
1400,Women,Perfume,Perfume,38.03,153,14,No,2025-08-22
1401,Women,Perfume,Perfume,70.51,167,14,No,2025-11-04
1402,Kids,Accessories,Footwear,114.36,80,12,No,2025-12-30
1403,Women,Perfume,Perfume,34.74,40,18,No,2025-12-10
1404,Kids,Accessories,Footwear,88.01,26,21,No,2025-09-07
1405,Women,Accessories,Accessories,13.07,52,39,No,2025-04-05
1406,Kids,Clothing,Bottoms,58.44,102,16,No,2025-04-02
1407,Men,Perfume,Perfume,40.18,152,11,No,2025-06-29
1408,Women,Perfume,Perfume,30.19,124,6,No,2025-02-18
1409,Men,Sportswear,Sportswear,56.39,117,15,No,2025-10-09
1410,Women,Clothing,Tops,52.5,117,37,No,2025-09-28
1411,Women,Clothing,Outerwear,97.65,36,13,Yes,2025-10-19
1412,Men,Sportswear,Sportswear,49.64,70,5,No,2025-11-22
1413,Women,Accessories,Footwear,73.53,135,10,Yes,2025-12-10
1414,Men,Perfume,Perfume,24.98,144,5,Yes,2025-09-07
1415,Women,Clothing,Bottoms,68.18,175,11,No,2025-11-09
1416,Women,Accessories,Footwear,109.34,33,20,No,2025-02-11
1417,Men,Accessories,Footwear,69.79,85,11,No,2025-11-06
1418,Men,Sportswear,Sportswear,40.95,136,15,No,2025-11-20
1419,Men,Perfume,Perfume,20.01,192,8,Yes,2025-07-23
1420,Women,Accessories,Accessories,24.26,199,31,Yes,2025-11-20
1421,Men,Clothing,Outerwear,124.68,157,11,No,2025-03-02
1422,Kids,Accessories,Footwear,89.6,152,10,No,2025-07-06
1423,Kids,Clothing,Outerwear,88.99,197,14,Yes,2025-05-03
1424,Kids,Accessories,Accessories,31.36,183,15,No,2025-09-29
1425,Kids,Clothing,Tops,20.7,114,26,No,2025-06-24
1426,Women,Perfume,Perfume,21.17,114,23,Yes,2025-12-15
1427,Kids,Clothing,Bottoms,56.03,45,12,Yes,2025-04-29
1428,Men,Accessories,Accessories,17.08,70,20,Yes,2025-10-08
1429,Kids,Clothing,Bottoms,36.12,102,14,Yes,2025-04-30
1430,Kids,Clothing,Outerwear,100.18,143,11,Yes,2025-11-22
1431,Men,Accessories,Accessories,13.61,137,25,No,2025-07-24
1432,Men,Sportswear,Sportswear,56.75,30,10,Yes,2025-10-16
1433,Women,Clothing,Outerwear,108.75,109,2,Yes,2025-11-15
1434,Men,Accessories,Accessories,14.73,26,33,No,2025-09-09
1435,Men,Sportswear,Sportswear,52.86,131,23,No,2025-09-25
1436,Men,Accessories,Accessories,36.14,53,16,Yes,2025-09-28
1437,Men,Accessories,Accessories,27.45,78,36,No,2025-09-08
1438,Women,Perfume,Perfume,38.8,90,9,Yes,2025-03-27
1439,Women,Perfume,Perfume,62.61,133,6,No,2025-02-23
1440,Kids,Clothing,Tops,24.73,150,12,No,2025-08-10
1441,Women,Accessories,Footwear,62.25,173,20,Yes,2025-05-15
1442,Men,Sportswear,Sportswear,68.64,75,16,Yes,2025-04-18
1443,Kids,Clothing,Dresses,69.43,167,9,No,2025-11-23
1444,Women,Accessories,Footwear,84.53,48,14,No,2025-12-22
1445,Women,Perfume,Perfume,22.02,36,13,No,2025-09-22
1446,Kids,Accessories,Accessories,19.88,133,28,No,2025-07-23
1447,Men,Accessories,Footwear,46.71,104,14,No,2025-06-13
1448,Men,Clothing,Outerwear,160.37,118,14,No,2025-06-27
1449,Men,Clothing,Tops,36.57,147,31,Yes,2025-09-14
1450,Women,Accessories,Accessories,20.13,178,28,No,2025-06-19
1451,Kids,Accessories,Footwear,42.63,165,7,No,2025-12-09
1452,Kids,Clothing,Outerwear,149.61,82,12,Yes,2025-10-07
1453,Men,Accessories,Accessories,11.95,102,30,Yes,2025-12-22
1454,Kids,Clothing,Dresses,40.63,88,18,Yes,2025-06-19
1455,Women,Clothing,Tops,27.81,36,27,No,2025-08-06
1456,Kids,Accessories,Footwear,51.24,136,5,No,2025-02-16
1457,Women,Perfume,Perfume,25.88,72,18,No,2025-04-26
1458,Men,Accessories,Footwear,108.63,147,10,No,2025-02-10
1459,Men,Clothing,Dresses,61.67,43,20,Yes,2025-05-14
1460,Men,Clothing,Bottoms,60.54,185,13,No,2025-03-12
1461,Women,Perfume,Perfume,29.38,71,19,No,2025-08-30
1462,Women,Accessories,Footwear,64.96,171,7,Yes,2025-08-31
1463,Women,Clothing,Outerwear,130.46,106,13,No,2025-04-02
1464,Women,Clothing,Outerwear,116.44,154,14,Yes,2025-01-19
1465,Kids,Accessories,Accessories,33.64,183,15,No,2025-08-09
1466,Kids,Clothing,Outerwear,98.04,138,14,No,2025-01-14
1467,Kids,Clothing,Bottoms,64.03,56,22,No,2025-02-07
1468,Kids,Clothing,Bottoms,69.23,66,7,No,2025-11-12
1469,Women,Perfume,Perfume,66.52,126,20,No,2025-08-12
1470,Men,Sportswear,Sportswear,38.95,115,19,No,2025-07-05
1471,Kids,Clothing,Outerwear,60.19,20,14,Yes,2025-01-11
1472,Men,Sportswear,Sportswear,39.64,51,18,Yes,2025-08-16
1473,Kids,Clothing,Bottoms,46.56,81,17,No,2025-10-08
1474,Women,Clothing,Bottoms,57.56,193,18,No,2025-05-22
1475,Men,Sportswear,Sportswear,40.32,107,21,No,2025-02-24
1476,Men,Clothing,Bottoms,35.66,77,7,No,2025-05-24
1477,Men,Perfume,Perfume,61.14,59,21,No,2025-09-27
1478,Kids,Clothing,Dresses,36.07,146,19,Yes,2025-11-07
1479,Men,Sportswear,Sportswear,40.51,31,24,Yes,2025-08-20
1480,Kids,Clothing,Dresses,35.11,116,11,No,2025-10-28
1481,Men,Sportswear,Sportswear,76.03,34,8,No,2025-06-21
1482,Men,Perfume,Perfume,65.84,141,16,Yes,2025-03-02
1483,Men,Sportswear,Sportswear,76.76,145,5,No,2025-03-09
1484,Men,Clothing,Tops,16.0,22,21,No,2025-04-05
1485,Women,Accessories,Footwear,53.8,25,21,No,2025-05-05
1486,Men,Clothing,Tops,44.33,90,19,Yes,2025-08-24
1487,Men,Clothing,Outerwear,170.8,167,6,Yes,2025-11-28
1488,Women,Perfume,Perfume,29.41,153,11,No,2025-01-08
1489,Men,Perfume,Perfume,66.88,178,12,No,2025-05-23
1490,Men,Perfume,Perfume,53.42,188,9,No,2025-04-02
1491,Men,Accessories,Footwear,126.03,53,16,No,2025-07-16
1492,Women,Accessories,Footwear,99.32,26,8,No,2025-02-21
1493,Kids,Accessories,Accessories,21.64,191,25,No,2025-12-29
1494,Women,Clothing,Outerwear,80.05,61,13,No,2025-08-22
1495,Kids,Accessories,Accessories,17.71,124,30,No,2025-06-30
1496,Men,Sportswear,Sportswear,68.56,62,11,Yes,2025-09-17
1497,Men,Clothing,Tops,24.09,99,18,No,2025-09-12
1498,Women,Accessories,Accessories,39.98,62,30,Yes,2025-07-31
1499,Women,Accessories,Accessories,19.38,119,26,No,2025-11-07
1500,Kids,Accessories,Accessories,33.93,34,24,No,2025-09-16
1501,Women,Perfume,Perfume,59.33,64,15,No,2025-01-09
1502,Men,Accessories,Accessories,29.66,45,30,No,2025-10-06
1503,Women,Accessories,Footwear,80.64,83,19,Yes,2025-07-03
1504,Men,Accessories,Footwear,73.27,106,5,No,2025-05-27
1505,Women,Accessories,Footwear,128.3,173,19,No,2025-09-10
1506,Men,Sportswear,Sportswear,34.9,22,23,No,2025-03-01
1507,Women,Clothing,Outerwear,163.48,38,7,No,2025-10-05
1508,Men,Clothing,Dresses,54.55,54,15,No,2025-12-05
1509,Women,Perfume,Perfume,56.39,130,17,No,2025-05-12
1510,Men,Clothing,Outerwear,119.57,139,6,No,2025-01-01
1511,Women,Clothing,Tops,49.56,127,21,No,2025-06-11
1512,Men,Clothing,Bottoms,51.49,138,20,No,2025-07-13
1513,Kids,Clothing,Dresses,30.49,27,18,No,2025-06-15
1514,Men,Perfume,Perfume,59.23,65,23,No,2025-09-23
1515,Kids,Accessories,Accessories,16.43,154,32,No,2025-03-15
1516,Kids,Accessories,Accessories,26.01,106,29,No,2025-02-12
1517,Kids,Accessories,Accessories,21.84,69,37,No,2025-01-22
1518,Women,Perfume,Perfume,33.38,53,5,No,2025-10-23
1519,Men,Sportswear,Sportswear,25.65,175,14,Yes,2025-03-31
1520,Kids,Clothing,Bottoms,66.54,95,7,No,2025-08-21
1521,Women,Accessories,Footwear,110.6,127,9,No,2025-07-11
1522,Kids,Accessories,Footwear,59.32,120,6,No,2025-09-07
1523,Men,Perfume,Perfume,73.35,52,16,No,2025-06-14
1524,Men,Sportswear,Sportswear,42.23,168,6,Yes,2025-08-13
1525,Women,Perfume,Perfume,44.23,171,15,Yes,2025-07-19
1526,Women,Clothing,Tops,36.63,149,34,Yes,2025-01-13
1527,Men,Perfume,Perfume,55.96,42,18,No,2025-05-10
1528,Men,Perfume,Perfume,21.85,71,8,Yes,2025-03-08
1529,Men,Perfume,Perfume,62.47,191,9,Yes,2025-11-30
1530,Kids,Accessories,Footwear,59.2,121,20,No,2025-08-10
1531,Men,Accessories,Footwear,62.79,135,15,No,2025-09-14
1532,Men,Clothing,Outerwear,107.83,164,6,No,2025-02-28
1533,Women,Accessories,Footwear,88.17,25,20,No,2025-03-14
1534,Women,Accessories,Footwear,71.61,71,24,No,2025-12-31
1535,Men,Perfume,Perfume,47.14,42,14,No,2025-11-05
1536,Kids,Accessories,Footwear,120.62,36,10,No,2025-09-13
1537,Women,Perfume,Perfume,49.02,77,23,No,2025-09-19
1538,Kids,Accessories,Footwear,101.8,107,24,No,2025-05-13
1539,Men,Sportswear,Sportswear,33.54,64,11,No,2025-06-04
1540,Women,Accessories,Footwear,98.92,63,24,No,2025-01-07
1541,Kids,Clothing,Outerwear,135.28,89,9,Yes,2025-02-23
1542,Women,Accessories,Footwear,98.53,64,10,No,2025-11-05
1543,Kids,Accessories,Footwear,104.84,81,22,No,2025-04-13
1544,Kids,Clothing,Outerwear,155.79,68,10,No,2025-12-22
1545,Women,Clothing,Outerwear,69.92,119,3,Yes,2025-06-19
1546,Women,Accessories,Accessories,29.58,29,14,No,2025-01-13
1547,Kids,Clothing,Outerwear,170.43,65,9,Yes,2025-01-19
1548,Kids,Accessories,Footwear,95.98,45,12,No,2025-02-15
1549,Kids,Accessories,Accessories,22.54,22,37,No,2025-12-09
1550,Women,Perfume,Perfume,62.98,95,19,Yes,2025-11-27
1551,Women,Perfume,Perfume,29.23,66,17,No,2025-04-19
1552,Women,Clothing,Outerwear,169.7,98,13,No,2025-08-18
1553,Women,Clothing,Tops,32.97,83,13,No,2025-04-05
1554,Kids,Accessories,Accessories,25.09,97,10,Yes,2025-11-07
1555,Men,Accessories,Accessories,20.16,151,29,No,2025-02-17
1556,Kids,Accessories,Footwear,101.86,159,13,Yes,2025-02-19
1557,Women,Perfume,Perfume,66.62,33,10,Yes,2025-04-14
1558,Women,Perfume,Perfume,28.65,80,16,No,2025-05-27
1559,Men,Perfume,Perfume,70.35,44,20,No,2025-09-07
1560,Kids,Accessories,Footwear,116.27,145,15,No,2025-12-22
1561,Kids,Accessories,Footwear,100.08,147,22,No,2025-02-09
1562,Men,Sportswear,Sportswear,46.41,53,16,No,2025-07-07
1563,Men,Perfume,Perfume,38.86,106,12,Yes,2025-06-28
1564,Women,Clothing,Tops,59.42,103,10,Yes,2025-12-15
1565,Kids,Accessories,Footwear,90.83,56,8,Yes,2025-03-27
1566,Men,Sportswear,Sportswear,58.51,106,19,No,2025-07-20
1567,Kids,Accessories,Accessories,26.7,144,26,No,2025-09-04
1568,Women,Accessories,Accessories,26.48,87,38,No,2025-11-06
1569,Women,Clothing,Bottoms,36.73,119,17,No,2025-06-22
1570,Kids,Clothing,Outerwear,152.84,93,12,No,2025-01-12
1571,Kids,Accessories,Accessories,38.28,69,30,No,2025-06-28
1572,Men,Sportswear,Sportswear,51.21,35,16,No,2025-04-19
1573,Men,Sportswear,Sportswear,30.94,77,9,Yes,2025-03-02
1574,Men,Clothing,Tops,43.35,36,25,No,2025-01-20
1575,Men,Perfume,Perfume,27.1,180,10,No,2025-05-25
1576,Men,Perfume,Perfume,23.14,32,18,Yes,2025-07-06
1577,Women,Clothing,Dresses,32.33,170,14,Yes,2025-02-20
1578,Kids,Accessories,Footwear,49.11,76,6,No,2025-06-15
1579,Women,Perfume,Perfume,27.5,197,24,No,2025-09-03
1580,Kids,Clothing,Outerwear,114.51,69,7,No,2025-01-10
1581,Men,Sportswear,Sportswear,32.6,168,22,Yes,2025-06-21
1582,Men,Perfume,Perfume,49.39,113,8,No,2025-09-21
1583,Women,Perfume,Perfume,26.7,73,18,No,2025-05-23
1584,Men,Clothing,Dresses,86.5,170,18,Yes,2025-10-22
1585,Kids,Clothing,Bottoms,61.0,99,20,Yes,2025-11-22
1586,Women,Accessories,Accessories,37.91,28,11,Yes,2025-06-14
1587,Kids,Accessories,Accessories,21.1,53,25,No,2025-07-26
1588,Kids,Clothing,Outerwear,144.66,121,14,No,2025-07-12
1589,Kids,Accessories,Accessories,14.15,137,14,No,2025-08-31
1590,Men,Sportswear,Sportswear,48.81,165,14,No,2025-04-21
1591,Men,Clothing,Bottoms,41.56,147,8,No,2025-03-11
1592,Kids,Clothing,Tops,47.23,89,25,Yes,2025-12-31
1593,Men,Accessories,Accessories,24.79,79,32,No,2025-09-25
1594,Kids,Clothing,Tops,16.88,174,25,No,2025-10-27
1595,Kids,Clothing,Bottoms,52.02,66,6,No,2025-06-16
1596,Men,Sportswear,Sportswear,46.61,30,14,No,2025-12-12
1597,Kids,Accessories,Accessories,17.34,152,37,No,2025-11-04
1598,Women,Accessories,Footwear,89.7,173,22,No,2025-01-27
1599,Women,Accessories,Footwear,93.64,133,10,No,2025-04-05
1600,Women,Clothing,Outerwear,109.1,85,8,No,2025-08-24
1601,Women,Accessories,Footwear,84.65,192,16,Yes,2025-06-19
1602,Kids,Clothing,Outerwear,139.14,56,3,No,2025-10-02
1603,Women,Clothing,Bottoms,49.86,61,21,No,2025-11-24
1604,Men,Clothing,Outerwear,91.91,152,9,Yes,2025-09-30
1605,Men,Sportswear,Sportswear,35.99,162,23,No,2025-01-03
1606,Men,Clothing,Tops,22.53,173,26,No,2025-05-17
1607,Women,Perfume,Perfume,33.61,188,17,No,2025-02-16
1608,Kids,Accessories,Footwear,112.88,145,10,Yes,2025-05-20
1609,Women,Perfume,Perfume,50.34,93,19,No,2025-04-22
1610,Women,Perfume,Perfume,44.26,129,22,No,2025-03-27
1611,Kids,Clothing,Bottoms,39.66,29,13,No,2025-12-21
1612,Kids,Accessories,Accessories,19.88,43,12,No,2025-06-17
1613,Women,Clothing,Bottoms,33.72,118,8,No,2025-11-08
1614,Women,Perfume,Perfume,75.64,31,15,No,2025-08-07
1615,Men,Clothing,Dresses,35.91,103,20,Yes,2025-04-17
1616,Women,Perfume,Perfume,40.32,174,16,No,2025-01-13
1617,Women,Perfume,Perfume,50.81,175,18,No,2025-05-05
1618,Women,Clothing,Outerwear,124.13,110,9,No,2025-10-06
1619,Kids,Clothing,Bottoms,38.65,49,23,No,2025-02-07
1620,Kids,Clothing,Outerwear,91.51,135,8,No,2025-09-16
1621,Women,Perfume,Perfume,30.72,164,23,Yes,2025-05-13
1622,Men,Sportswear,Sportswear,42.5,69,12,No,2025-01-16
1623,Kids,Accessories,Accessories,34.32,151,13,No,2025-09-30
1624,Kids,Accessories,Footwear,120.39,57,9,No,2025-05-01
1625,Women,Clothing,Bottoms,55.75,23,16,No,2025-09-12
1626,Women,Clothing,Outerwear,125.86,180,6,No,2025-03-10
1627,Men,Accessories,Footwear,88.7,180,8,No,2025-05-29
1628,Kids,Clothing,Bottoms,32.56,115,6,No,2025-01-17
1629,Kids,Clothing,Bottoms,40.59,57,15,No,2025-10-25
1630,Men,Perfume,Perfume,68.3,100,12,No,2025-01-27
1631,Women,Perfume,Perfume,73.08,85,9,No,2025-08-07
1632,Women,Clothing,Bottoms,60.2,26,22,No,2025-07-26
1633,Kids,Clothing,Bottoms,66.26,110,9,Yes,2025-12-18
1634,Men,Accessories,Footwear,102.57,190,8,No,2025-03-30
1635,Men,Sportswear,Sportswear,46.06,195,15,No,2025-05-09
1636,Men,Clothing,Dresses,81.38,131,15,No,2025-02-24
1637,Men,Accessories,Footwear,103.48,92,16,Yes,2025-09-07
1638,Men,Accessories,Accessories,13.4,44,15,No,2025-01-24
1639,Kids,Accessories,Accessories,34.27,72,19,No,2025-06-25
1640,Kids,Accessories,Footwear,44.51,96,16,Yes,2025-10-09
1641,Kids,Clothing,Dresses,85.36,119,21,Yes,2025-05-17
1642,Kids,Clothing,Outerwear,133.76,90,5,No,2025-12-02
1643,Kids,Clothing,Dresses,50.35,120,11,Yes,2025-01-04
1644,Kids,Accessories,Accessories,30.61,110,12,No,2025-03-22
1645,Kids,Accessories,Accessories,22.22,145,26,No,2025-11-05
1646,Kids,Accessories,Footwear,54.16,39,21,Yes,2025-05-15
1647,Men,Sportswear,Sportswear,28.9,22,6,Yes,2025-12-24
1648,Women,Clothing,Tops,56.6,146,26,No,2025-01-25
1649,Men,Sportswear,Sportswear,40.7,175,20,No,2025-07-29
1650,Kids,Clothing,Outerwear,139.4,73,2,Yes,2025-12-08
1651,Men,Sportswear,Sportswear,37.64,137,20,No,2025-01-06
1652,Women,Perfume,Perfume,34.25,42,24,Yes,2025-02-13
1653,Men,Sportswear,Sportswear,64.38,33,24,No,2025-09-21
1654,Women,Accessories,Footwear,57.0,79,14,No,2025-01-21
1655,Kids,Clothing,Outerwear,101.01,168,5,No,2025-11-20
1656,Women,Clothing,Outerwear,145.87,64,5,Yes,2025-08-25
1657,Kids,Accessories,Footwear,105.26,67,5,Yes,2025-08-18
1658,Kids,Accessories,Accessories,39.37,70,10,Yes,2025-10-28
1659,Women,Perfume,Perfume,60.26,29,13,No,2025-06-12
1660,Women,Perfume,Perfume,24.94,35,12,No,2025-10-03
1661,Kids,Clothing,Outerwear,81.5,196,8,Yes,2025-04-17
1662,Kids,Accessories,Accessories,28.47,101,31,No,2025-01-12
1663,Men,Clothing,Dresses,57.82,26,18,No,2025-04-12
1664,Kids,Clothing,Bottoms,51.78,96,20,Yes,2025-07-28
1665,Men,Clothing,Tops,25.93,48,25,Yes,2025-04-26
1666,Women,Clothing,Bottoms,68.64,110,17,No,2025-06-05
1667,Women,Clothing,Outerwear,173.89,77,5,No,2025-02-04
1668,Kids,Accessories,Accessories,23.23,92,23,No,2025-10-31
1669,Kids,Clothing,Tops,24.47,138,37,No,2025-07-29
1670,Kids,Clothing,Tops,33.74,125,21,No,2025-02-16
1671,Men,Perfume,Perfume,40.28,197,6,Yes,2025-12-19
1672,Women,Accessories,Footwear,102.74,104,19,No,2025-06-08
1673,Men,Accessories,Footwear,103.89,52,8,No,2025-07-06
1674,Kids,Accessories,Accessories,13.07,21,10,Yes,2025-09-29
1675,Women,Accessories,Footwear,104.61,49,14,Yes,2025-03-03
1676,Men,Sportswear,Sportswear,55.12,60,15,Yes,2025-01-18
1677,Women,Accessories,Footwear,56.26,87,12,No,2025-03-07
1678,Women,Accessories,Accessories,31.24,129,39,No,2025-11-14
1679,Women,Perfume,Perfume,43.91,28,8,No,2025-04-28
1680,Women,Perfume,Perfume,59.22,152,19,No,2025-02-20
1681,Women,Perfume,Perfume,64.23,132,17,Yes,2025-10-11
1682,Kids,Clothing,Tops,59.22,100,14,No,2025-10-09
1683,Men,Sportswear,Sportswear,35.48,40,19,No,2025-05-01
1684,Men,Clothing,Tops,40.32,38,23,No,2025-12-03
1685,Kids,Accessories,Accessories,38.7,83,14,No,2025-03-07
1686,Kids,Clothing,Tops,27.4,22,15,Yes,2025-06-27
1687,Kids,Accessories,Footwear,85.09,191,10,Yes,2025-02-04
1688,Men,Clothing,Tops,29.31,184,32,No,2025-03-17
1689,Women,Accessories,Accessories,25.58,194,19,No,2025-10-22
1690,Women,Perfume,Perfume,69.04,40,13,Yes,2025-08-21
1691,Women,Clothing,Dresses,33.38,63,5,No,2025-04-03
1692,Kids,Clothing,Dresses,71.88,96,8,No,2025-06-24
1693,Women,Perfume,Perfume,50.44,69,17,Yes,2025-10-03
1694,Men,Perfume,Perfume,47.03,194,7,Yes,2025-08-29
1695,Kids,Accessories,Accessories,21.8,69,23,No,2025-01-03
1696,Kids,Accessories,Footwear,106.92,20,12,Yes,2025-04-26
1697,Kids,Clothing,Outerwear,120.26,65,13,No,2025-01-10
1698,Men,Accessories,Footwear,59.61,164,10,No,2025-07-05
1699,Men,Accessories,Accessories,10.52,70,13,Yes,2025-10-08
1700,Kids,Accessories,Footwear,51.94,93,22,No,2025-04-20
1701,Men,Accessories,Footwear,113.89,76,10,Yes,2025-12-22
1702,Kids,Clothing,Tops,36.13,153,28,No,2025-08-03
1703,Kids,Clothing,Outerwear,97.41,145,9,No,2025-07-23
1704,Kids,Clothing,Outerwear,91.84,61,7,No,2025-07-24
1705,Men,Perfume,Perfume,70.48,151,6,No,2025-02-13
1706,Kids,Accessories,Footwear,64.25,81,5,Yes,2025-01-09
1707,Men,Clothing,Outerwear,60.23,156,13,No,2025-11-18
1708,Kids,Clothing,Bottoms,55.36,153,24,Yes,2025-03-13
1709,Women,Clothing,Tops,27.21,136,36,No,2025-11-23
1710,Kids,Accessories,Footwear,63.11,143,8,No,2025-11-10
1711,Men,Clothing,Bottoms,33.82,124,8,No,2025-10-15
1712,Men,Clothing,Outerwear,90.34,64,3,Yes,2025-09-22
1713,Women,Accessories,Footwear,123.32,24,7,No,2025-11-30
1714,Men,Accessories,Footwear,51.78,44,14,No,2025-05-15
1715,Women,Clothing,Bottoms,30.63,76,8,No,2025-07-29
1716,Kids,Accessories,Footwear,119.0,90,16,Yes,2025-03-31
1717,Women,Perfume,Perfume,58.18,93,20,No,2025-06-06
1718,Kids,Accessories,Footwear,88.3,35,5,No,2025-02-25
1719,Kids,Clothing,Bottoms,36.5,125,8,Yes,2025-11-17
1720,Kids,Clothing,Dresses,37.1,99,23,No,2025-06-23
1721,Women,Clothing,Tops,20.19,84,30,No,2025-05-08
1722,Kids,Clothing,Outerwear,120.45,90,10,No,2025-09-02
1723,Kids,Accessories,Accessories,38.49,168,23,No,2025-05-07
1724,Men,Perfume,Perfume,29.3,120,5,No,2025-09-19
1725,Women,Accessories,Accessories,10.15,161,14,Yes,2025-11-29
1726,Men,Sportswear,Sportswear,67.26,37,23,No,2025-07-13
1727,Men,Perfume,Perfume,23.49,52,6,No,2025-04-14
1728,Women,Accessories,Accessories,38.93,195,17,No,2025-05-21
1729,Women,Perfume,Perfume,68.23,82,20,Yes,2025-03-02
1730,Women,Accessories,Accessories,31.57,99,29,Yes,2025-08-09
1731,Men,Accessories,Footwear,117.6,183,13,No,2025-11-03
1732,Men,Accessories,Accessories,20.31,76,31,No,2025-11-14
1733,Kids,Clothing,Bottoms,33.88,177,6,Yes,2025-04-18
1734,Men,Sportswear,Sportswear,26.62,133,20,Yes,2025-04-23
1735,Men,Clothing,Outerwear,123.83,35,13,No,2025-01-01
